2179721,4b770272f964a52027742ee3,5
2334251,4b770272f964a52027742ee3,10
1459715,4b770272f964a52027742ee3,10
1261485,4b770272f964a52027742ee3,10
1710672,4b770272f964a52027742ee3,3
434617,4b770272f964a52027742ee3,5
176413,4b770272f964a52027742ee3,5
419939,4b770272f964a52027742ee3,10
882613,4b770272f964a52027742ee3,5
414583,4b770272f964a52027742ee3,10
717237,4b770272f964a52027742ee3,10
1925919,4b770272f964a52027742ee3,10
283783,4b770272f964a52027742ee3,10
1673822,4b770272f964a52027742ee3,10
1914324,4b770272f964a52027742ee3,10
1860258,4b770272f964a52027742ee3,10
2478037,4b770272f964a52027742ee3,10
814458,4b770272f964a52027742ee3,10
1925411,4b770272f964a52027742ee3,3
1920957,4b770272f964a52027742ee3,10
2355108,4b770272f964a52027742ee3,10
2596237,4b770272f964a52027742ee3,10
2545127,4b770272f964a52027742ee3,10
454518,4b770272f964a52027742ee3,10
1162046,4b781b28f964a52012b62ee3,10
163675,4b781b28f964a52012b62ee3,3
165644,4b781b28f964a52012b62ee3,2
313628,4b781b28f964a52012b62ee3,2
534079,4b781b28f964a52012b62ee3,0
1691953,4b781b28f964a52012b62ee3,3
739456,4b781b28f964a52012b62ee3,4
961873,4b781b28f964a52012b62ee3,3
892796,4b781b28f964a52012b62ee3,3
164998,4b781b28f964a52012b62ee3,10
826810,4b781b28f964a52012b62ee3,3
947230,4b781b28f964a52012b62ee3,3
354474,4b781b28f964a52012b62ee3,5
158551,4b781b28f964a52012b62ee3,10
1995693,4b781b28f964a52012b62ee3,2
2260852,4b781b28f964a52012b62ee3,5
1452142,4b781b28f964a52012b62ee3,10
422846,4b781b28f964a52012b62ee3,1
804607,4b781b28f964a52012b62ee3,10
1892881,4b781b28f964a52012b62ee3,5
145521,4b781b28f964a52012b62ee3,3
684901,4b781b28f964a52012b62ee3,6
1910763,4b781b28f964a52012b62ee3,1
1619170,4b781b28f964a52012b62ee3,10
1382851,4b781b28f964a52012b62ee3,10
1644287,4b781b28f964a52012b62ee3,1
813682,4b781b28f964a52012b62ee3,10
2047042,4b781b28f964a52012b62ee3,3
158624,4b781b28f964a52012b62ee3,1
1355473,4b781b28f964a52012b62ee3,1
1090833,4b781b28f964a52012b62ee3,3
421909,4b781b28f964a52012b62ee3,10
2533392,4b781b28f964a52012b62ee3,10
2562087,4b781b28f964a52012b62ee3,10
427308,4b781b28f964a52012b62ee3,5
653227,4b781b28f964a52012b62ee3,3
2164448,4b781b28f964a52012b62ee3,2
1421994,4b781b28f964a52012b62ee3,10
960572,4b781b28f964a52012b62ee3,3
51043,4b781b28f964a52012b62ee3,10
2383684,4b781b28f964a52012b62ee3,8
2651952,4b781b28f964a52012b62ee3,10
625536,4b781b28f964a52012b62ee3,8
2478037,4b781b28f964a52012b62ee3,1
216999,4b781b28f964a52012b62ee3,1
520047,4b781b28f964a52012b62ee3,10
2273440,4b781b28f964a52012b62ee3,2
27348,4b781b28f964a52012b62ee3,3
451356,4b781b28f964a52012b62ee3,3
1687063,4b781b28f964a52012b62ee3,10
1312945,4b781b28f964a52012b62ee3,1
267477,4b781b28f964a52012b62ee3,4
817208,4b781b28f964a52012b62ee3,8
582062,4b781b28f964a52012b62ee3,1
2492888,4b781b28f964a52012b62ee3,10
738723,4b781b28f964a52012b62ee3,10
2400080,4b781b28f964a52012b62ee3,1
2078127,4b781b28f964a52012b62ee3,10
360457,4b781b28f964a52012b62ee3,10
2733324,4b781b28f964a52012b62ee3,5
462356,4b7976a3f964a520bafa2ee3,10
473529,4b7976a3f964a520bafa2ee3,3
1794474,4b7976a3f964a520bafa2ee3,3
1042572,4b7976a3f964a520bafa2ee3,10
198600,4b79c5d9f964a52012112fe3,10
1911415,4b79c5d9f964a52012112fe3,10
38541,4b79c5d9f964a52012112fe3,10
1045317,4b79c5d9f964a52012112fe3,10
384340,4b79c5d9f964a52012112fe3,10
438296,4b79c5d9f964a52012112fe3,10
295281,4b79c5d9f964a52012112fe3,10
359580,4b79c5d9f964a52012112fe3,10
1042572,4b79c5d9f964a52012112fe3,10
882613,4b79c5d9f964a52012112fe3,10
2394009,4b7c46b4f964a5200e892fe3,10
187512,4b7c46b4f964a5200e892fe3,1
176391,4b7c46b4f964a5200e892fe3,0
260097,4b7c684ef964a52077912fe3,2
2383684,4b7c684ef964a52077912fe3,10
774588,4b7edebef964a520a30530e3,1
7138,4b7f1054f964a520cd1330e3,7
2394009,4b7faf8df964a5204c3930e3,7
308992,4b7faf8df964a5204c3930e3,10
283783,4b7faf8df964a5204c3930e3,10
2266855,4b7faf8df964a5204c3930e3,10
422858,4b7faf8df964a5204c3930e3,10
251602,4b7faf8df964a5204c3930e3,10
854186,4b7faf8df964a5204c3930e3,10
249648,4b7faf8df964a5204c3930e3,10
413683,4b7fff26f964a520964930e3,4
154414,4b7fff26f964a520964930e3,3
147393,4b7fff26f964a520964930e3,5
363422,4b7fff26f964a520964930e3,7
677623,4b7fff26f964a520964930e3,10
1556606,4b7fff26f964a520964930e3,3
2145503,4b7fff26f964a520964930e3,1
158624,4b7fff26f964a520964930e3,10
102713,4b7fff26f964a520964930e3,10
2384697,4b7fff26f964a520964930e3,10
1520060,4b7fff26f964a520964930e3,1
2199873,4b7fff26f964a520964930e3,10
1990942,4b7fff26f964a520964930e3,1
1620677,4b7fff26f964a520964930e3,10
2714154,4b7fff26f964a520964930e3,6
194164,4b7fff26f964a520964930e3,1
378826,4b86c2dcf964a520699b31e3,5
617093,4b86c2dcf964a520699b31e3,10
432116,4b86c2dcf964a520699b31e3,10
1531716,4b86c2dcf964a520699b31e3,10
618561,4b86c2dcf964a520699b31e3,3
252448,4b86c2dcf964a520699b31e3,10
529093,4b86c2dcf964a520699b31e3,10
187512,4b86c2dcf964a520699b31e3,2
2060348,4b86c2dcf964a520699b31e3,10
1840313,4b86c2dcf964a520699b31e3,10
661964,4b86c2dcf964a520699b31e3,10
3277,4b86c2dcf964a520699b31e3,10
2590065,4b86c2dcf964a520699b31e3,10
2132424,4b86c2dcf964a520699b31e3,10
513573,4b86c2dcf964a520699b31e3,7
248812,4b86c2dcf964a520699b31e3,10
144661,4b885092f964a52087ee31e3,4
260097,4b8bc089f964a5209ba932e3,4
1995693,4b8bc089f964a5209ba932e3,3
1910763,4b8bc089f964a5209ba932e3,5
1382851,4b8bc089f964a5209ba932e3,2
254966,4b905f48f964a520b98633e3,10
383273,4b905f48f964a520b98633e3,10
39718,4b905f48f964a520b98633e3,10
1331129,4b905f48f964a520b98633e3,10
241253,4b905f48f964a520b98633e3,10
1042572,4b926842f964a52058f733e3,5
1418710,4b926842f964a52058f733e3,5
622041,4b92727ef964a5203bfa33e3,2
1105799,4b92727ef964a5203bfa33e3,10
1425427,4b92727ef964a5203bfa33e3,10
269392,4b92727ef964a5203bfa33e3,10
1384354,4b92727ef964a5203bfa33e3,10
306524,4b92727ef964a5203bfa33e3,1
956,4b92727ef964a5203bfa33e3,10
1942614,4b92727ef964a5203bfa33e3,10
2072091,4b92727ef964a5203bfa33e3,3
2273440,4b92727ef964a5203bfa33e3,2
1698178,4b92727ef964a5203bfa33e3,10
2075969,4b93eff5f964a520275b34e3,7
1998861,4b93eff5f964a520275b34e3,10
434747,4b93eff5f964a520275b34e3,10
1129348,4b93eff5f964a520275b34e3,3
1750056,4b960d82f964a52048bb34e3,1
1851550,4b960d82f964a52048bb34e3,10
169655,4b960d82f964a52048bb34e3,3
958903,4b98e1a6f964a520135435e3,3
778359,4b98e1a6f964a520135435e3,10
1098560,4b98e1a6f964a520135435e3,10
2332462,4b98e1a6f964a520135435e3,10
1354379,4b98e1a6f964a520135435e3,3
954893,4b9a4c87f964a52092aa35e3,10
772807,4b9a4c87f964a52092aa35e3,1
2093215,4b9a4c87f964a52092aa35e3,10
1798566,4b9a4c87f964a52092aa35e3,3
407178,4b9a4c87f964a52092aa35e3,10
548599,4b9a4c87f964a52092aa35e3,10
225841,4b9a4c87f964a52092aa35e3,10
2504019,4b9a4c87f964a52092aa35e3,10
2420774,4b9a4c87f964a52092aa35e3,1
25262,4b9a4c87f964a52092aa35e3,10
2154329,4b9a4c87f964a52092aa35e3,5
2118061,4b9a4c87f964a52092aa35e3,2
910204,4b9a4c87f964a52092aa35e3,1
1486917,4b9a4c87f964a52092aa35e3,10
1240111,4b9a4c87f964a52092aa35e3,2
1408900,4b9a4c87f964a52092aa35e3,10
358515,4b9a4c87f964a52092aa35e3,10
838260,4b9a4c87f964a52092aa35e3,5
513573,4b9a4c87f964a52092aa35e3,3
861588,4b9a4c87f964a52092aa35e3,5
945183,4b9a4c87f964a52092aa35e3,10
2167537,4b9d38f7f964a520d69a36e3,10
233729,4b9deff6f964a52075c336e3,7
1636779,4b9deff6f964a52075c336e3,10
113281,4b9deff6f964a52075c336e3,5
1369272,4b9deff6f964a52075c336e3,2
513573,4b9deff6f964a52075c336e3,1
132576,4b9f879bf964a520332937e3,10
499376,4b9f879bf964a520332937e3,5
191582,4b9f879bf964a520332937e3,7
2512496,4b9f879bf964a520332937e3,5
2343034,4b9f879bf964a520332937e3,5
209554,4b9f8842f964a520672937e3,2
2343034,4b9f8842f964a520672937e3,3
51187,4ba37b41f964a520c84038e3,5
48836,4ba50f02f964a52010d738e3,6
121767,4ba50f02f964a52010d738e3,10
1368299,4ba50f02f964a52010d738e3,10
701811,4ba50f02f964a52010d738e3,10
421289,4ba50f02f964a52010d738e3,10
1716641,4ba50f02f964a52010d738e3,10
534068,4ba50f02f964a52010d738e3,10
2690428,4ba50f02f964a52010d738e3,10
383603,4ba53354f964a52005eb38e3,10
254843,4ba53354f964a52005eb38e3,10
678257,4ba53354f964a52005eb38e3,3
72868,4ba53354f964a52005eb38e3,3
587001,4ba53354f964a52005eb38e3,10
662934,4ba53354f964a52005eb38e3,10
97015,4ba53354f964a52005eb38e3,10
2266855,4ba53354f964a52005eb38e3,10
341870,4ba632ecf964a520e73a39e3,10
157208,4bace175f964a52034153be3,2
189887,4bad081bf964a5206b263be3,2
1921840,4bad081bf964a5206b263be3,1
72868,4bad081bf964a5206b263be3,1
222971,4bad081bf964a5206b263be3,3
97015,4bad081bf964a5206b263be3,1
254966,4bad081bf964a5206b263be3,1
2117903,4bad081bf964a5206b263be3,5
774588,4bad081bf964a5206b263be3,1
404716,4bad081bf964a5206b263be3,4
422846,4bad081bf964a5206b263be3,2
394466,4bad081bf964a5206b263be3,3
1437576,4bad081bf964a5206b263be3,1
419602,4bad081bf964a5206b263be3,4
690951,4bad081bf964a5206b263be3,3
313628,4bad081bf964a5206b263be3,2
2298785,4bad081bf964a5206b263be3,4
1699093,4bad081bf964a5206b263be3,10
2164448,4bad081bf964a5206b263be3,0
2336606,4bad081bf964a5206b263be3,5
1433274,4bad081bf964a5206b263be3,5
1794474,4bad081bf964a5206b263be3,1
36541,4bad081bf964a5206b263be3,5
1933715,4bad081bf964a5206b263be3,2
63038,4bad081bf964a5206b263be3,5
1802902,4bad081bf964a5206b263be3,4
1710672,4bad081bf964a5206b263be3,1
1554019,4bad081bf964a5206b263be3,10
356229,4bad081bf964a5206b263be3,10
114772,4bad081bf964a5206b263be3,10
1028713,4bad081bf964a5206b263be3,10
414583,4bad081bf964a5206b263be3,5
157532,4bad081bf964a5206b263be3,1
2588389,4bad081bf964a5206b263be3,5
2689239,4bad081bf964a5206b263be3,3
1193239,4bad081bf964a5206b263be3,10
176413,4bad081bf964a5206b263be3,3
129495,4bad081bf964a5206b263be3,10
2680932,4bad081bf964a5206b263be3,10
910204,4badcc52f964a520d3693be3,10
637827,4badcc52f964a520d3693be3,10
477590,4badcc52f964a520d3693be3,10
464922,4badcc52f964a520d3693be3,10
264717,4badcc52f964a520d3693be3,10
779825,4badcc52f964a520d3693be3,10
1274356,4badcc52f964a520d3693be3,5
1819298,4badcc52f964a520d3693be3,10
1678794,4badcc52f964a520d3693be3,10
35709,4badcc52f964a520d3693be3,10
39496,4badcc52f964a520d3693be3,10
1288529,4badcc52f964a520d3693be3,10
651039,4bae3548f964a5205e923be3,10
144938,4bae3548f964a5205e923be3,10
846975,4bae3548f964a5205e923be3,10
1024,4bae541ef964a5205fa33be3,10
27112,4bae60d5f964a52076aa3be3,10
2301774,4bae60d5f964a52076aa3be3,10
2012783,4bae60d5f964a52076aa3be3,10
191555,4bae60d5f964a52076aa3be3,10
1932126,4bae60d5f964a52076aa3be3,5
1045317,4bae60d5f964a52076aa3be3,7
1090546,4bae60d5f964a52076aa3be3,5
1933715,4bae60d5f964a52076aa3be3,10
381436,4bae60d5f964a52076aa3be3,5
514868,4bae60d5f964a52076aa3be3,3
983912,4bae60d5f964a52076aa3be3,5
217319,4bb0cea7f964a520c55e3ce3,1
36257,4bb0cea7f964a520c55e3ce3,5
159147,4bb24612a32876b0cc6000fe,5
1354379,4bb24612a32876b0cc6000fe,8
2424759,4bb24612a32876b0cc6000fe,10
195526,4bb24612a32876b0cc6000fe,1
1196796,4bb24612a32876b0cc6000fe,10
772807,4bb33668715eef3b330586bb,6
1206956,4bb33668715eef3b330586bb,10
113281,4bb33668715eef3b330586bb,10
1750056,4bb33668715eef3b330586bb,7
582062,4bb33668715eef3b330586bb,10
1240111,4bb33668715eef3b330586bb,4
2428847,4bb33668715eef3b330586bb,5
566931,4bb33668715eef3b330586bb,10
540867,4bb343132397b713addb37b3,10
1840313,4bb343132397b713addb37b3,9
191582,4bb343132397b713addb37b3,3
2477867,4bb343132397b713addb37b3,10
1129348,4bb343132397b713addb37b3,10
2449598,4bb343132397b713addb37b3,10
910204,4bb343132397b713addb37b3,5
1312945,4bb343132397b713addb37b3,10
378826,4bb3697042959c74d5de212c,10
852353,4bb3697042959c74d5de212c,10
209168,4bb3697042959c74d5de212c,10
450155,4bb3697042959c74d5de212c,5
236003,4bb3697042959c74d5de212c,10
412704,4bb3697042959c74d5de212c,10
62900,4bb3697042959c74d5de212c,5
176391,4bb3697042959c74d5de212c,10
2102123,4bb3697042959c74d5de212c,10
1443707,4bb3697042959c74d5de212c,4
1325629,4bb3697042959c74d5de212c,1
165209,4bb3697042959c74d5de212c,5
2206407,4bb3697042959c74d5de212c,5
1458169,4bb3697042959c74d5de212c,7
156980,4bb3697042959c74d5de212c,10
1567862,4bb3697042959c74d5de212c,5
254966,4bb3697042959c74d5de212c,10
617093,4bb3697042959c74d5de212c,3
774588,4bb3697042959c74d5de212c,7
432284,4bb3697042959c74d5de212c,10
1778413,4bb3697042959c74d5de212c,5
197355,4bb3697042959c74d5de212c,8
154914,4bb3697042959c74d5de212c,10
168189,4bb3697042959c74d5de212c,2
1722,4bb3697042959c74d5de212c,10
2391524,4bb3697042959c74d5de212c,5
732732,4bb3697042959c74d5de212c,10
161550,4bb3697042959c74d5de212c,10
82872,4bb3697042959c74d5de212c,10
461555,4bb3697042959c74d5de212c,10
214159,4bb3697042959c74d5de212c,10
964294,4bb3697042959c74d5de212c,10
2560289,4bb3697042959c74d5de212c,10
2099265,4bb3697042959c74d5de212c,3
388998,4bb3697042959c74d5de212c,10
2358532,4bb3697042959c74d5de212c,10
1716859,4bb3697042959c74d5de212c,10
2389782,4bb3697042959c74d5de212c,10
1840251,4bb3697042959c74d5de212c,2
2582850,4bb3697042959c74d5de212c,10
2154329,4bb3697042959c74d5de212c,5
336881,4bb3697042959c74d5de212c,7
2118960,4bb3697042959c74d5de212c,5
739456,4bb3697042959c74d5de212c,5
1693512,4bb3697042959c74d5de212c,10
72868,4bb3b9f5715eef3b80c086bb,1
2102123,4bb3b9f5715eef3b80c086bb,4
176636,4bb3b9f5715eef3b80c086bb,10
1794474,4bb3b9f5715eef3b80c086bb,4
1761599,4bb3b9f5715eef3b80c086bb,10
2598060,4bb3b9f5715eef3b80c086bb,10
774101,4bb632592f70c9b609088530,7
618561,4bb632592f70c9b609088530,7
2230686,4bb632592f70c9b609088530,10
1936092,4bb632592f70c9b609088530,10
1446337,4bb632592f70c9b609088530,10
1161102,4bb632592f70c9b609088530,5
2518989,4bb632592f70c9b609088530,5
2249290,4bb632592f70c9b609088530,10
1774518,4bb632592f70c9b609088530,10
214234,4bb632592f70c9b609088530,10
2343034,4bb632592f70c9b609088530,5
1535387,4bb632592f70c9b609088530,10
1862888,4bb730a92f70c9b6465b8630,2
51187,4bb75dc746d4a593745bc7c0,2
2394009,4bb75dc746d4a593745bc7c0,1
169513,4bb75dc746d4a593745bc7c0,6
41561,4bb75dc746d4a593745bc7c0,5
766303,4bb75dc746d4a593745bc7c0,10
2299207,4bb7628c2ea1952147d7ac2f,10
1287666,4bb7628c2ea1952147d7ac2f,10
618561,4bb7628c2ea1952147d7ac2f,5
214951,4bb7628c2ea1952147d7ac2f,4
187512,4bb7628c2ea1952147d7ac2f,5
144661,4bb7628c2ea1952147d7ac2f,4
214234,4bb7628c2ea1952147d7ac2f,10
250902,4bb7628c2ea1952147d7ac2f,3
1830168,4bb7628c2ea1952147d7ac2f,10
102104,4bb7628c2ea1952147d7ac2f,10
1936092,4bb7628c2ea1952147d7ac2f,10
819825,4bb7628c2ea1952147d7ac2f,7
2123932,4bb7628c2ea1952147d7ac2f,5
1712008,4bb7628c2ea1952147d7ac2f,10
572648,4bb7628c2ea1952147d7ac2f,10
332473,4bb7628c2ea1952147d7ac2f,10
830922,4bb7628c2ea1952147d7ac2f,10
251652,4bb7628c2ea1952147d7ac2f,10
1593412,4bb7628c2ea1952147d7ac2f,10
22807,4bb7628c2ea1952147d7ac2f,10
1678794,4bb7628c2ea1952147d7ac2f,10
191582,4bb7628c2ea1952147d7ac2f,10
326248,4bb7628c2ea1952147d7ac2f,10
351940,4bb7628c2ea1952147d7ac2f,5
651039,4bb7628c2ea1952147d7ac2f,10
2210720,4bb7628c2ea1952147d7ac2f,2
303123,4bb7628c2ea1952147d7ac2f,3
183539,4bb7628c2ea1952147d7ac2f,10
2246365,4bb7628c2ea1952147d7ac2f,10
7138,4bb7628c2ea1952147d7ac2f,10
599208,4bb7628c2ea1952147d7ac2f,10
910204,4bb7628c2ea1952147d7ac2f,5
2118061,4bb7628c2ea1952147d7ac2f,1
1369272,4bb7628c2ea1952147d7ac2f,10
2715500,4bb7628c2ea1952147d7ac2f,10
1092404,4bb7628c2ea1952147d7ac2f,10
237392,4bb7628c2ea1952147d7ac2f,5
314757,4bb986d11261d13a69b2e998,10
1074742,4bb986d11261d13a69b2e998,10
200518,4bb986d11261d13a69b2e998,2
1184084,4bb986d11261d13a69b2e998,5
72868,4bb986d11261d13a69b2e998,0
2702088,4bb986d11261d13a69b2e998,10
201589,4bb987961261d13ab8b2e998,10
48836,4bb987961261d13ab8b2e998,10
2417987,4bb987961261d13ab8b2e998,1
2475489,4bb987961261d13ab8b2e998,7
2190925,4bb987961261d13ab8b2e998,5
1803536,4bb987961261d13ab8b2e998,10
1433274,4bb987961261d13ab8b2e998,10
452559,4bbb66747421a59348c7c440,7
1331129,4bbb66747421a59348c7c440,8
1396608,4bbb66747421a59348c7c440,5
774101,4bbb66747421a59348c7c440,3
67743,4bbb66747421a59348c7c440,9
